"StartTime","EndTime","director","trial","target","pair","range1","range2","f0sum","round"
3376300,3383550,"A","6.8_ref",13,"107108",0.091329,0.089282,0.180611,6
3419060,3429900,"B","6.9_ref",2,"107108",0.108894,0.129751,0.238645,6
3470110,3481270,"A","6.10_ref",9,"107108",0.10186,0.144094,0.245954,6
3491610,3497370,"B","6.11_ref",6,"107108",0.111723,0.012581,0.124304,6
3511410,3520620,"A","6.12_ref",1,"107108",0.141608,0.094078,0.235686,6
3544920,3554610,"B","6.13_ref",16,"107108",0.115778,0.121745,0.237523,6
3571140,3580870,"A","6.14_ref",5,"107108",0.115513,0.106903,0.222416,6
3602580,3609340,"B","6.15_ref",12,"107108",0.040207,0.145428,0.185635,6
3630870,3642790,"A","6.16_ref",15,"107108",0.14313,0.125995,0.269125,6
4520,43430,"B","1.1_ref",9,"109110",0.182728,0.149415,0.332143,1
64710,85770,"A","1.2_ref",6,"109110",0.205888,0.130481,0.336369,1
141000,178760,"B","1.3_ref",15,"109110",0.144718,0.154707,0.299425,1
254160,290670,"A","1.4_ref",14,"109110",0.165717,0.142345,0.308062,1
311170,330380,"B","1.5_ref",13,"109110",0.134397,0.151348,0.285745,1
354470,469840,"A","1.6_ref",16,"109110",0.173456,0.175434,0.34889,1
488070,510740,"B","1.7_ref",11,"109110",0.17307,0.145204,0.318274,1
544580,568550,"A","1.8_ref",8,"109110",0.137219,0.118139,0.255358,1
594220,607830,"B","1.9_ref",3,"109110",0.096374,0.113241,0.209615,1
618550,648900,"A","1.10_ref",10,"109110",0.143308,0.197629,0.340937,1
663310,702770,"B","1.11_ref",5,"109110",0.134156,0.140176,0.274332,1
713520,737460,"A","1.12_ref",4,"109110",0.158021,0.161092,0.319113,1
748350,758900,"B","1.13_ref",7,"109110",0.130898,0.134887,0.265785,1
772490,795130,"A","1.14_ref",2,"109110",0.10997,0.14047,0.25044,1
809800,826870,"B","1.15_ref",1,"109110",0.122452,0.125923,0.248375,1
840440,872200,"A","1.16_ref",12,"109110",0.159251,0.150153,0.309404,1
885940,908680,"B","2.1_ref",14,"109110",0.118707,0.153355,0.272062,2
919040,929110,"A","2.2_ref",9,"109110",0.152958,0.081198,0.234156,2
945880,966830,"B","2.3_ref",16,"109110",0.1231,0.127821,0.250921,2
976140,997120,"A","2.4_ref",3,"109110",0.085021,0.143523,0.228544,2
1020110,1030620,"B","2.5_ref",10,"109110",0.153639,0.093169,0.246808,2
1037400,1053300,"A","2.6_ref",11,"109110",0.06678,0.052631,0.119411,2
1076130,1090620,"B","2.7_ref",12,"109110",0.113015,0.177334,0.290349,2
1109420,1117430,"A","2.8_ref",7,"109110",0.051473,0.086151,0.137624,2
1143570,1154470,"B","2.9_ref",6,"109110",0.129666,0.106256,0.235922,2
1284010,1303850,"A","2.10_ref",13,"109110",0.070238,0.125018,0.195256,2
1311600,1328230,"B","2.11_ref",2,"109110",0.095971,0.170911,0.266882,2
1341780,1352930,"A","2.12_ref",15,"109110",0.069102,0.13318,0.202282,2
1362070,1381760,"B","2.13_ref",8,"109110",0.094526,0.130094,0.22462,2
1389370,1405710,"A","2.14_ref",1,"109110",0.085196,0.152784,0.23798,2
1420840,1429850,"B","2.15_ref",4,"109110",0.058015,0.135265,0.19328,2
1435770,1453940,"A","2.16_ref",5,"109110",0.0849,0.167372,0.252272,2
1467940,1478360,"B","3.1_ref",9,"109110",0.01462,0.162837,0.177457,3
1483230,1493370,"A","3.2_ref",10,"109110",0.057601,0.053996,0.111597,3
1512800,1521080,"B","3.3_ref",15,"109110",0.015753,0.076525,0.092278,3
1528210,1539440,"A","3.4_ref",12,"109110",0.07356,0.180664,0.254224,3
1553440,1578480,"B","3.5_ref",1,"109110",0.12861,0.147676,0.276286,3
1593380,1601520,"A","3.6_ref",4,"109110",0.075809,0.095311,0.17112,3
1606110,1624770,"B","3.7_ref",7,"109110",0.114846,0.148134,0.26298,3
1630090,1658740,"A","3.8_ref",16,"109110",0.117946,0.199183,0.317129,3
1696730,1705440,"B","3.9_ref",13,"109110",0.120783,0.159243,0.280026,3
1717570,1727380,"A","3.10_ref",2,"109110",0.094061,0.10647,0.200531,3
1742940,1760390,"B","3.11_ref",11,"109110",0.220213,0.142938,0.363151,3
1773560,1781420,"A","3.12_ref",6,"109110",0,0.162273,0.162273,3
1805930,1822800,"B","3.13_ref",5,"109110",0.128785,0.131306,0.260091,3
1829300,1841440,"A","3.14_ref",8,"109110",0.10373,0.15327,0.257,3
1863730,1870320,"B","3.15_ref",3,"109110",0.118751,0.116441,0.235192,3
1881300,1893360,"A","3.16_ref",14,"109110",0.054929,0.125587,0.180516,3
1915050,1923380,"B","4.1_ref",10,"109110",0.126939,0.110583,0.237522,4
1957400,1968680,"A","4.2_ref",15,"109110",0.073979,0.096769,0.170748,4
1973050,1984870,"B","4.3_ref",6,"109110",0.099609,0.068654,0.168263,4
2013250,2021600,"A","4.4_ref",1,"109110",0.110582,0.12239,0.232972,4
2030170,2038730,"B","4.5_ref",16,"109110",0.089493,0.104458,0.193951,4
2055270,2061770,"A","4.6_ref",13,"109110",0.102516,0.071645,0.174161,4
2076640,2092520,"B","4.7_ref",12,"109110",0.090994,0.16659,0.257584,4
2105890,2114180,"A","4.8_ref",7,"109110",0.049338,0.075006,0.124344,4
2123650,2134830,"B","4.9_ref",2,"109110",0.102178,0.185106,0.287284,4
2145650,2151210,"A","4.10_ref",9,"109110",0.081808,0.077804,0.159612,4
2161750,2173930,"B","4.11_ref",14,"109110",0.097206,0.135638,0.232844,4
2188210,2202070,"A","4.12_ref",5,"109110",0.123854,0.161105,0.284959,4
2231910,2247900,"B","4.13_ref",8,"109110",0.050635,0.110252,0.160887,4
2254130,2268410,"A","4.14_ref",11,"109110",0.038553,0.085955,0.124508,4
2279100,2298880,"B","4.15_ref",4,"109110",0.092094,0.172113,0.264207,4
2304290,2317310,"A","4.16_ref",3,"109110",0,0.078715,0.078715,4
2322940,2329570,"B","5.1_ref",7,"109110",0.047359,0.050112,0.097471,5
2340830,2349910,"A","5.2_ref",6,"109110",0.101685,0.08065,0.182335,5
2363270,2372160,"B","5.3_ref",11,"109110",0.06715,0.137921,0.205071,5
2393800,2405670,"A","5.4_ref",10,"109110",0.051935,0.056337,0.108272,5
2424150,2432630,"B","5.5_ref",9,"109110",0.104844,0.115005,0.219849,5
2444330,2453550,"A","5.6_ref",4,"109110",0.038976,0.059403,0.098379,5
2467280,2473050,"B","5.7_ref",13,"109110",0,0.082361,0.082361,5
2479390,2488850,"A","5.8_ref",12,"109110",0.054011,0.098985,0.152996,5
2497800,2507870,"B","5.9_ref",1,"109110",0.079815,0.141723,0.221538,5
2516480,2526040,"A","5.10_ref",8,"109110",0.101123,0.107601,0.208724,5
2533470,2548140,"B","5.11_ref",15,"109110",0,0.137414,0.137414,5
2560560,2567320,"A","5.12_ref",14,"109110",0,0.057079,0.057079,5
2590480,2600640,"B","5.13_ref",5,"109110",0.035727,0.051916,0.087643,5
2611710,2622490,"A","5.14_ref",16,"109110",0.090918,0.097312,0.18823,5
2630470,2640930,"B","5.15_ref",3,"109110",0.080974,0.18623,0.267204,5
2651200,2664600,"A","5.16_ref",2,"109110",0.041729,0.106089,0.147818,5
2667760,2694220,"B","6.1_ref",10,"109110",0.093211,0.107869,0.20108,6
2705860,2712130,"A","6.2_ref",11,"109110",0.00878,0.12836,0.13714,6
2723590,2729870,"B","6.3_ref",8,"109110",0.057247,0.081584,0.138831,6
2738550,2747020,"A","6.4_ref",7,"109110",0.042446,0.099205,0.141651,6
2755280,2759240,"B","6.5_ref",4,"109110",0,0.081852,0.081852,6
2769280,2775640,"A","6.6_ref",3,"109110",0.124341,0.123377,0.247718,6
2787440,2795000,"B","6.7_ref",14,"109110",0,0.016388,0.016388,6
2799320,2807480,"A","6.8_ref",13,"109110",0.084623,0,0.084623,6
2819710,2825790,"B","6.9_ref",2,"109110",0,0.144176,0.144176,6
2836500,2842560,"A","6.10_ref",9,"109110",0.038883,0.024355,0.063238,6
2853310,2867540,"B","6.11_ref",6,"109110",0.033402,0.144515,0.177917,6
2878380,2889360,"A","6.12_ref",1,"109110",0.084544,0.069755,0.154299,6
2902930,2909970,"B","6.13_ref",16,"109110",0.124802,0.11421,0.239012,6
2916090,2928770,"A","6.14_ref",5,"109110",0.061787,0,0.061787,6
2936520,2947850,"B","6.15_ref",12,"109110",0.010745,0.088853,0.099598,6
2956770,2984050,"A","6.16_ref",15,"109110",0.060976,0.149392,0.210368,6
20650,65470,"B","1.1_ref",9,"119120",0.091884,0.138096,0.22998,1
99350,122220,"A","1.2_ref",6,"119120",0.139233,0.138051,0.277284,1
140720,172590,"B","1.3_ref",15,"119120",0.110498,0.124481,0.234979,1
204720,224220,"A","1.4_ref",14,"119120",0.168351,0.163926,0.332277,1
238270,257150,"B","1.5_ref",13,"119120",0.009126,0.124599,0.133725,1
303750,342150,"A","1.6_ref",16,"119120",0.112579,0.142642,0.255221,1
384210,420830,"B","1.7_ref",11,"119120",0.121327,0.121122,0.242449,1
440190,461610,"A","1.8_ref",8,"119120",0.126719,0.141111,0.26783,1
472120,484840,"B","1.9_ref",3,"119120",0.118899,0.152348,0.271247,1
498230,519670,"A","1.10_ref",10,"119120",0.116035,0.184313,0.300348,1
531900,576880,"B","1.11_ref",5,"119120",0.181257,0.134364,0.315621,1
587560,602520,"A","1.12_ref",4,"119120",0.123025,0.220185,0.34321,1
619900,628330,"B","1.13_ref",7,"119120",0.125396,0.119001,0.244397,1
640190,656320,"A","1.14_ref",2,"119120",0.115415,0.183495,0.29891,1
664550,677720,"B","1.15_ref",1,"119120",0.121769,0.11574,0.237509,1
687790,720980,"A","1.16_ref",12,"119120",0.124861,0.248844,0.373705,1
730500,746430,"B","2.1_ref",14,"119120",0.184343,0.12425,0.308593,2
754340,764050,"A","2.2_ref",9,"119120",0.116676,0.137421,0.254097,2
773670,785610,"B","2.3_ref",16,"119120",0.128683,0.102441,0.231124,2
801020,811470,"A","2.4_ref",3,"119120",0.137903,0.148348,0.286251,2
821840,837140,"B","2.5_ref",10,"119120",0.106322,0.116275,0.222597,2
850850,867300,"A","2.6_ref",11,"119120",0.088897,0.103083,0.19198,2
877540,894620,"B","2.7_ref",12,"119120",0.089178,0.177097,0.266275,2
913230,921770,"A","2.8_ref",7,"119120",0.111891,0.154751,0.266642,2
930020,942470,"B","2.9_ref",6,"119120",0.104657,0.129015,0.233672,2
1011330,1027430,"A","2.10_ref",13,"119120",0.087888,0.112011,0.199899,2
1033350,1050840,"B","2.11_ref",2,"119120",0.123404,0.143931,0.267335,2
1076390,1087180,"A","2.12_ref",15,"119120",0.07522,0.212676,0.287896,2
1095460,1108240,"B","2.13_ref",8,"119120",0.108626,0.124335,0.232961,2
1147700,1153830,"A","2.14_ref",1,"119120",0.15726,0.143021,0.300281,2
1161690,1173710,"B","2.15_ref",4,"119120",0.088599,0.136,0.224599,2
1199190,1210060,"A","2.16_ref",5,"119120",0.114823,0.187711,0.302534,2
1250160,1277980,"B","3.1_ref",9,"119120",0.05745,0.113325,0.170775,3
1293120,1302550,"A","3.2_ref",10,"119120",0.053927,0.081109,0.135036,3
1327060,1345750,"B","3.3_ref",15,"119120",0.075682,0.168124,0.243806,3
1351430,1359000,"A","3.4_ref",12,"119120",0.065046,0.115515,0.180561,3
1376460,1384830,"B","3.5_ref",1,"119120",0.003594,0.115351,0.118945,3
1398700,1407400,"A","3.6_ref",4,"119120",0.096915,0.143148,0.240063,3
1416740,1425740,"B","3.7_ref",7,"119120",0.074371,0.167797,0.242168,3
1435370,1447720,"A","3.8_ref",16,"119120",0,0.113663,0.113663,3
1463940,1472030,"B","3.9_ref",13,"119120",0.110982,0.109894,0.220876,3
1487720,1500870,"A","3.10_ref",2,"119120",0.091253,0.133809,0.225062,3
1543140,1570270,"B","3.11_ref",11,"119120",0.071501,0.083654,0.155155,3
1581050,1590440,"A","3.12_ref",6,"119120",0.042645,0.125901,0.168546,3
1606900,1620030,"B","3.13_ref",5,"119120",0.074977,0.113262,0.188239,3
1629030,1658430,"A","3.14_ref",8,"119120",0.073487,0.116872,0.190359,3
1694980,1703850,"B","3.15_ref",3,"119120",0.002639,0.085047,0.087686,3
1717930,1725010,"A","3.16_ref",14,"119120",0.064453,0.091081,0.155534,3
1736770,1746430,"B","4.1_ref",10,"119120",0.016335,0.101392,0.117727,4
1761930,1771710,"A","4.2_ref",15,"119120",0.074535,0.120943,0.195478,4
1779840,1786810,"B","4.3_ref",6,"119120",0.083136,0.101304,0.18444,4
1802220,1808560,"A","4.4_ref",1,"119120",0,0.133508,0.133508,4
1815290,1825890,"B","4.5_ref",16,"119120",0.065701,0.124943,0.190644,4
1844820,1857380,"A","4.6_ref",13,"119120",0.10047,0.090069,0.190539,4
1900850,1912080,"B","4.7_ref",12,"119120",0.018278,0.116821,0.135099,4
1921800,1926850,"A","4.8_ref",7,"119120",0.033048,0.117505,0.150553,4
1937000,1948070,"B","4.9_ref",2,"119120",0.07025,0.129757,0.200007,4
1956050,1973470,"A","4.10_ref",9,"119120",0.073428,0.085573,0.159001,4
1982990,1999560,"B","4.11_ref",14,"119120",0.076562,0.175685,0.252247,4
2009970,2019890,"A","4.12_ref",5,"119120",0.080054,0.141164,0.221218,4
2037630,2046830,"B","4.13_ref",8,"119120",0.116882,0.131682,0.248564,4
2062490,2072450,"A","4.14_ref",11,"119120",0.106661,0.118573,0.225234,4
2079660,2088750,"B","4.15_ref",4,"119120",0.135948,0.181658,0.317606,4
2102180,2109100,"A","4.16_ref",3,"119120",0,0.137562,0.137562,4
2118980,2126280,"B","5.1_ref",7,"119120",0.309476,0.082549,0.392025,5
2141980,2149000,"A","5.2_ref",6,"119120",0.067469,0.082712,0.150181,5
2165850,2175460,"B","5.3_ref",11,"119120",0.086016,0.091273,0.177289,5
2194970,2207070,"A","5.4_ref",10,"119120",0.053347,0.097947,0.151294,5
2220910,2234690,"B","5.5_ref",9,"119120",0.0942,0.101844,0.196044,5
2249510,2255260,"A","5.6_ref",4,"119120",0.08002,0.058727,0.138747,5
2265190,2274870,"B","5.7_ref",13,"119120",0.089822,0.107077,0.196899,5
2281230,2291940,"A","5.8_ref",12,"119120",0.047491,0.122068,0.169559,5
2307000,2317860,"B","5.9_ref",1,"119120",0.063102,0.109741,0.172843,5
2343440,2350400,"A","5.10_ref",8,"119120",0.072979,0.158327,0.231306,5
2357190,2369920,"B","5.11_ref",15,"119120",0.14226,0.086195,0.228455,5
2378470,2384800,"A","5.12_ref",14,"119120",0,0.172296,0.172296,5
2405630,2427100,"B","5.13_ref",5,"119120",0.087649,0.11251,0.200159,5
2432210,2440940,"A","5.14_ref",16,"119120",0.086279,0.044007,0.130286,5
2464330,2472100,"B","5.15_ref",3,"119120",0.101019,0.098257,0.199276,5
2482830,2501290,"A","5.16_ref",2,"119120",0.145253,0.197723,0.342976,5
2504610,2514350,"B","6.1_ref",10,"119120",0.087332,0.140768,0.2281,6
2531950,2541760,"A","6.2_ref",11,"119120",0.076461,0.159394,0.235855,6
2560390,2572890,"B","6.3_ref",8,"119120",0.024428,0.058288,0.082716,6
2579010,2585520,"A","6.4_ref",7,"119120",0.04951,0.070982,0.120492,6
2595720,2603770,"B","6.5_ref",4,"119120",0.027934,0.141192,0.169126,6
2612260,2617710,"A","6.6_ref",3,"119120",0.01405,0.101166,0.115216,6
2635900,2642510,"B","6.7_ref",14,"119120",0,0.079743,0.079743,6
2649450,2659280,"A","6.8_ref",13,"119120",0.093694,0.0984,0.192094,6
2679100,2686760,"B","6.9_ref",2,"119120",0.001981,0.066462,0.068443,6
2704010,2713470,"A","6.10_ref",9,"119120",0.052095,0.076003,0.128098,6
2720930,2729150,"B","6.11_ref",6,"119120",0.082039,0.134453,0.216492,6
2739150,2744850,"A","6.12_ref",1,"119120",0.068844,0.106324,0.175168,6
2751840,2763940,"B","6.13_ref",16,"119120",0.060245,0.155374,0.215619,6
2772470,2780760,"A","6.14_ref",5,"119120",0.090239,0.122506,0.212745,6
2785480,2792880,"B","6.15_ref",12,"119120",0.259989,0.092415,0.352404,6
2816070,2823030,"A","6.16_ref",15,"119120",0.04598,0.098859,0.144839,6
4810,30360,"B","1.1_ref",9,"121122",0.083489,0.105058,0.188547,1
44210,65440,"A","1.2_ref",6,"121122",0.095049,0.112504,0.207553,1
75770,91100,"B","1.3_ref",15,"121122",0.091657,0.145011,0.236668,1
102860,123380,"A","1.4_ref",14,"121122",0.115643,0.115772,0.231415,1
136730,151320,"B","1.5_ref",13,"121122",0.132792,0.120808,0.2536,1
169760,211780,"A","1.6_ref",16,"121122",0.136484,0.206575,0.343059,1
244730,279770,"B","1.7_ref",11,"121122",0.124258,0.117182,0.24144,1
306730,342240,"A","1.8_ref",8,"121122",0.149115,0.441988,0.591103,1
355070,372810,"B","1.9_ref",3,"121122",0.139325,0.084389,0.223714,1
380840,400340,"A","1.10_ref",10,"121122",0.098056,0.149958,0.248014,1
410270,452670,"B","1.11_ref",5,"121122",0.106969,0.150127,0.257096,1
461570,489610,"A","1.12_ref",4,"121122",0.131697,0.119211,0.250908,1
501730,518180,"B","1.13_ref",7,"121122",0.153824,0.171431,0.325255,1
545560,564210,"A","1.14_ref",2,"121122",0.137275,0.177012,0.314287,1
575850,605020,"B","1.15_ref",1,"121122",0.212069,0.107445,0.319514,1
614650,635540,"A","1.16_ref",12,"121122",0.098224,0.094495,0.192719,1
653390,670100,"B","2.1_ref",14,"121122",0.134176,0.187378,0.321554,2
679320,716070,"A","2.2_ref",9,"121122",0.163001,0.100941,0.263942,2
726370,737660,"B","2.3_ref",16,"121122",0.157687,0.124116,0.281803,2
747490,756380,"A","2.4_ref",3,"121122",0.104314,0.180868,0.285182,2
767070,779200,"B","2.5_ref",10,"121122",0.147232,0.042919,0.190151,2
795690,807640,"A","2.6_ref",11,"121122",0.072267,0.112118,0.184385,2
818820,832530,"B","2.7_ref",12,"121122",0.155207,0.077127,0.232334,2
848200,856120,"A","2.8_ref",7,"121122",0.127,0.17376,0.30076,2
863050,869000,"B","2.9_ref",6,"121122",0.135346,0.050554,0.1859,2
890150,898320,"A","2.10_ref",13,"121122",0.078161,0.117204,0.195365,2
904510,914280,"B","2.11_ref",2,"121122",0.115661,0.151655,0.267316,2
928230,937970,"A","2.12_ref",15,"121122",0.078775,0.131108,0.209883,2
944970,956590,"B","2.13_ref",8,"121122",0.079538,0.074737,0.154275,2
967570,974800,"A","2.14_ref",1,"121122",0.067596,0.213377,0.280973,2
980770,991760,"B","2.15_ref",4,"121122",0.106194,0.129384,0.235578,2
1021470,1028670,"A","2.16_ref",5,"121122",0.098803,0.073938,0.172741,2
1035850,1044860,"B","3.1_ref",9,"121122",0.053226,0.085739,0.138965,3
1053060,1065560,"A","3.2_ref",10,"121122",0.070458,0.080525,0.150983,3
1075100,1083640,"B","3.3_ref",15,"121122",0.033575,0.030401,0.063976,3
1090690,1096400,"A","3.4_ref",12,"121122",0.06396,0.031554,0.095514,3
1102420,1108520,"B","3.5_ref",1,"121122",0.130032,0.119686,0.249718,3
1118730,1125590,"A","3.6_ref",4,"121122",0.065603,0.027929,0.093532,3
1136990,1150800,"B","3.7_ref",7,"121122",0,0.056065,0.056065,3
1157940,1167040,"A","3.8_ref",16,"121122",0.097061,0.209532,0.306593,3
1174900,1180550,"B","3.9_ref",13,"121122",0.084953,0.125706,0.210659,3
1188490,1197500,"A","3.10_ref",2,"121122",0.064661,0.100369,0.16503,3
1206150,1217720,"B","3.11_ref",11,"121122",0.076279,0.106847,0.183126,3
1228760,1237590,"A","3.12_ref",6,"121122",0,0.129683,0.129683,3
1246540,1254580,"B","3.13_ref",5,"121122",0.041285,0.067893,0.109178,3
1259590,1267950,"A","3.14_ref",8,"121122",0.124757,0.085275,0.210032,3
1288670,1296820,"B","3.15_ref",3,"121122",0.130265,0.094586,0.224851,3
1307270,1315890,"A","3.16_ref",14,"121122",0.066226,0.023596,0.089822,3
1331080,1347150,"B","4.1_ref",10,"121122",0.133501,0.080318,0.213819,4
1356730,1365710,"A","4.2_ref",15,"121122",0.024787,0.052793,0.07758,4
1370030,1374850,"B","4.3_ref",6,"121122",0.097482,0.065733,0.163215,4
1383510,1389120,"A","4.4_ref",1,"121122",0.026731,0.0784,0.105131,4
1393010,1401450,"B","4.5_ref",16,"121122",0.219679,0.127098,0.346777,4
1412990,1417750,"A","4.6_ref",13,"121122",0,0.008205,0.008205,4
1423940,1433070,"B","4.7_ref",12,"121122",0.06923,0.054603,0.123833,4
1444550,1451420,"A","4.8_ref",7,"121122",0.145621,0.013608,0.159229,4
1462610,1472260,"B","4.9_ref",2,"121122",0.04263,0.185202,0.227832,4
1488630,1499540,"A","4.10_ref",9,"121122",0.036132,0.056366,0.092498,4
1518980,1528090,"B","4.11_ref",14,"121122",0.173315,0.159226,0.332541,4
1543440,1550700,"A","4.12_ref",5,"121122",0.056272,0.055474,0.111746,4
1559520,1568360,"B","4.13_ref",8,"121122",0.148768,0.043758,0.192526,4
1583860,1590170,"A","4.14_ref",11,"121122",0.039197,0.020233,0.05943,4
1600980,1608380,"B","4.15_ref",4,"121122",0.229675,0.089643,0.319318,4
1625910,1631940,"A","4.16_ref",3,"121122",0.07732,0.046,0.12332,4
1638760,1645930,"B","5.1_ref",7,"121122",0.068428,0.08624,0.154668,5
1649010,1655930,"A","5.2_ref",6,"121122",0.200746,0.057166,0.257912,5
1663080,1669310,"B","5.3_ref",11,"121122",0.166737,0.067985,0.234722,5
1680730,1690060,"A","5.4_ref",10,"121122",0.062344,0.136779,0.199123,5
1695500,1703120,"B","5.5_ref",9,"121122",0.165205,0.049807,0.215012,5
1712480,1720280,"A","5.6_ref",4,"121122",0.110479,0.038767,0.149246,5
1730520,1734710,"B","5.7_ref",13,"121122",0.079531,0.062846,0.142377,5
1746390,1754150,"A","5.8_ref",12,"121122",0.008872,0.018536,0.027408,5
1759680,1767050,"B","5.9_ref",1,"121122",0.106899,0.131879,0.238778,5
1774270,1780880,"A","5.10_ref",8,"121122",0.20001,0.090143,0.290153,5
1794110,1801510,"B","5.11_ref",15,"121122",0.147018,0.082224,0.229242,5
1816550,1824370,"A","5.12_ref",14,"121122",0.076073,0.097468,0.173541,5
1831670,1838440,"B","5.13_ref",5,"121122",0.149739,0.0327,0.182439,5
1860230,1867710,"A","5.14_ref",16,"121122",0.086794,0.114316,0.20111,5
1878660,1885940,"B","5.15_ref",3,"121122",0.200449,0.16357,0.364019,5
1891180,1897490,"A","5.16_ref",2,"121122",0.082221,0.055999,0.13822,5
1901340,1909530,"B","6.1_ref",10,"121122",0.159642,0.067093,0.226735,6
1918400,1923430,"A","6.2_ref",11,"121122",0.087937,0.090044,0.177981,6
1933980,1938940,"B","6.3_ref",8,"121122",0.078154,0.034756,0.11291,6
1948040,1955810,"A","6.4_ref",7,"121122",0.130644,0.05253,0.183174,6
1966130,1974610,"B","6.5_ref",4,"121122",0.172138,0.118862,0.291,6
1990830,1998050,"A","6.6_ref",3,"121122",0.085535,0.108997,0.194532,6
2007230,2016240,"B","6.7_ref",14,"121122",0.215394,0.155466,0.37086,6
2035290,2042850,"A","6.8_ref",13,"121122",0.081327,0.094978,0.176305,6
2059730,2067440,"B","6.9_ref",2,"121122",0.121181,0.180358,0.301539,6
2085820,2092610,"A","6.10_ref",9,"121122",0.127071,0.027438,0.154509,6
2105190,2111610,"B","6.11_ref",6,"121122",0.08829,0.092838,0.181128,6
2124140,2133480,"A","6.12_ref",1,"121122",0.069653,0.20367,0.273323,6
2149920,2157660,"B","6.13_ref",16,"121122",0.097035,0.089995,0.18703,6
2162960,2171550,"A","6.14_ref",5,"121122",0.061863,0.063642,0.125505,6
2181610,2187540,"B","6.15_ref",12,"121122",0.151611,0.20114,0.352751,6
2203940,2212600,"A","6.16_ref",15,"121122",0.120188,0.043128,0.163316,6
53090,134350,"B","1.1_ref",9,"123124",0.134386,0.126566,0.260952,1
150110,170910,"A","1.2_ref",6,"123124",0.152452,0.128384,0.280836,1
203880,239010,"B","1.3_ref",15,"123124",0.125335,0.134201,0.259536,1
254880,278750,"A","1.4_ref",14,"123124",0.098547,0.116527,0.215074,1
289430,304450,"B","1.5_ref",13,"123124",0.21294,0.118259,0.331199,1
319910,344460,"A","1.6_ref",16,"123124",0.097504,0.090403,0.187907,1
363650,386500,"B","1.7_ref",11,"123124",0.117966,0.232792,0.350758,1
400260,426700,"A","1.8_ref",8,"123124",0.098777,0.101901,0.200678,1
450610,463550,"B","1.9_ref",3,"123124",0.15598,0.102968,0.258948,1
478750,535180,"A","1.10_ref",10,"123124",0.096811,0.112585,0.209396,1
587290,606130,"B","1.11_ref",5,"123124",0.099302,0.097008,0.19631,1
616330,667880,"A","1.12_ref",4,"123124",0.16136,0.094786,0.256146,1
681920,698860,"B","1.13_ref",7,"123124",0.069789,0.110634,0.180423,1
712230,731470,"A","1.14_ref",2,"123124",0.125137,0.081955,0.207092,1
747990,767040,"B","1.15_ref",1,"123124",0,0.136646,0.136646,1
778970,815460,"A","1.16_ref",12,"123124",0.139516,0.206991,0.346507,1
824420,840100,"B","2.1_ref",14,"123124",0.11307,0.121839,0.234909,2
851730,873670,"A","2.2_ref",9,"123124",0.103215,0.094512,0.197727,2
894800,907610,"B","2.3_ref",16,"123124",0.056177,0.074869,0.131046,2
915720,928880,"A","2.4_ref",3,"123124",0.113274,0.119658,0.232932,2
955360,988200,"B","2.5_ref",10,"123124",0.078329,0.07987,0.158199,2
1000390,1032780,"A","2.6_ref",11,"123124",0.098046,0.058984,0.15703,2
1039210,1067640,"B","2.7_ref",12,"123124",0.106568,0.082224,0.188792,2
1103110,1113170,"A","2.8_ref",7,"123124",0.118001,0.075459,0.19346,2
1135130,1143510,"B","2.9_ref",6,"123124",0.020093,0.100286,0.120379,2
1159890,1167990,"A","2.10_ref",13,"123124",0.112253,0.062908,0.175161,2
1175290,1184570,"B","2.11_ref",2,"123124",0.001797,0.111835,0.113632,2
1214450,1232200,"A","2.12_ref",15,"123124",0.102026,0.138788,0.240814,2
1252970,1274390,"B","2.13_ref",8,"123124",0.066332,0.114617,0.180949,2
1283390,1302020,"A","2.14_ref",1,"123124",0.07932,0.07097,0.15029,2
1312150,1320680,"B","2.15_ref",4,"123124",0.051747,0.107046,0.158793,2
1344980,1392490,"A","2.16_ref",5,"123124",0.116566,0.118502,0.235068,2
1404440,1419010,"B","3.1_ref",9,"123124",0.003666,0.074211,0.077877,3
1434090,1444860,"A","3.2_ref",10,"123124",0.102096,0.088947,0.191043,3
1458460,1468590,"B","3.3_ref",15,"123124",0.021731,0.106428,0.128159,3
1476990,1489440,"A","3.4_ref",12,"123124",0.078955,0.074553,0.153508,3
1497460,1510920,"B","3.5_ref",1,"123124",0,0.074686,0.074686,3
1520320,1527150,"A","3.6_ref",4,"123124",0.06485,0.095904,0.160754,3
1534990,1545600,"B","3.7_ref",7,"123124",0.064816,0.080137,0.144953,3
1553470,1563720,"A","3.8_ref",16,"123124",0.102619,0.071909,0.174528,3
1576540,1582350,"B","3.9_ref",13,"123124",0.169888,0.106677,0.276565,3
1620250,1627560,"A","3.10_ref",2,"123124",0.111623,0.075227,0.18685,3
1650390,1664960,"B","3.11_ref",11,"123124",0,0.10095,0.10095,3
1672440,1677770,"A","3.12_ref",6,"123124",0.099204,0.09524,0.194444,3
1700410,1727810,"B","3.13_ref",5,"123124",0.149653,0.108798,0.258451,3
1735370,1747600,"A","3.14_ref",8,"123124",0.110756,0.103477,0.214233,3
1758750,1766040,"B","3.15_ref",3,"123124",0.063401,0.120281,0.183682,3
1781230,1786510,"A","3.16_ref",14,"123124",0.074571,0.049846,0.124417,3
1804270,1822980,"B","4.1_ref",10,"123124",0.084541,0.095582,0.180123,4
1848230,1857930,"A","4.2_ref",15,"123124",0.065894,0.099396,0.16529,4
